UBIGEO,NOMBDEP,Región,Cluster,baseline_pred_ha,scenario,scenario_pred_ha,delta_ha,pct_delta
80910,CUSCO,SELVA,4,454.4039493677798,mild,472.4149093888307,18.01096002105095,0.03963645132510383
50511,AYACUCHO,SIERRA,1,13.456629070177883,mild,9.867881693345643,-3.5887473768322398,-0.26668992346571385
50407,AYACUCHO,SELVA,1,195.0278798324606,mild,190.19110682061176,-4.836773011848834,-0.02480041836071787
190303,PASCO,SELVA,4,290.3288744204236,mild,288.0870979549799,-2.2417764654436496,-0.007721507100934597
190305,PASCO,SELVA,1,171.36368715840038,mild,173.5323879423532,2.168700783952829,0.012655544590075177
190306,PASCO,SELVA,3,2607.586537208972,mild,2617.9785785387667,10.392041329794665,0.00398531024052524
220911,SAN MARTIN,SELVA,1,336.49826948345776,mild,333.04778955673913,-3.4504799267186286,-0.010254079261730806
10612,AMAZONAS,SELVA,4,277.26672422581345,mild,285.1948734703772,7.92814924456377,0.02859394421274611
220506,SAN MARTIN,SELVA,4,318.31973760778186,mild,320.6934739157616,2.3737363079797547,0.007457081756282915
160502,LORETO,SELVA,1,339.6392155649807,mild,321.97302866102405,-17.666186903956657,-0.052014567500897765
220602,SAN MARTIN,SELVA,2,913.8925697328634,mild,929.134366469817,15.241796736953575,0.016677886703257528
10520,AMAZONAS,SIERRA,1,60.88144015384878,mild,34.52787170153085,-26.35356845231793,-0.4328670344479675
220703,SAN MARTIN,SELVA,1,19.15823712428302,mild,18.731820188563162,-0.42641693571985684,-0.022257629079001973
220205,SAN MARTIN,SELVA,1,94.01445024586465,mild,93.562329243205,-0.45212100265965205,-0.004809058623193291
160606,LORETO,SELVA,2,697.195470574783,mild,700.5112674587824,3.3157968839993828,0.00475590709340921
10604,AMAZONAS,SELVA,1,13.140446944540171,mild,13.711582531636113,0.5711355870959416,0.04346393920286305
10109,AMAZONAS,SIERRA,1,4.611609302456468,mild,3.357252996543446,-1.2543563059130225,-0.2719996911370753
10303,AMAZONAS,SELVA,1,6.37154543955755,mild,6.622359504421412,0.25081406486386193,0.03936471414088806
10118,AMAZONAS,SIERRA,1,2.220602005292508,mild,1.0404362117213413,-1.180165793571167,-0.5314620948546382
10505,AMAZONAS,SIERRA,1,41.09362472262807,mild,38.245564383206165,-2.848060339421906,-0.06930662258794686
120601,JUNIN,SELVA,2,614.9432489321958,mild,611.0726861636358,-3.870562768560035,-0.006294178812892059
160703,LORETO,SELVA,4,582.7086268888075,mild,574.5621161247313,-8.146510764076197,-0.013980419009019947
160403,LORETO,SELVA,2,785.2542372140185,mild,762.859495130594,-22.39474208342449,-0.028519097410894804
10607,AMAZONAS,SELVA,1,72.77121737047521,mild,71.98894553522396,-0.782271835251251,-0.01074974232282989
10101,AMAZONAS,SIERRA,1,2.19326721385122,mild,1.9134073338603497,-0.27985987999087025,-0.12759953653775563
100507,HUANUCO,SELVA,4,400.34792761122725,mild,410.903126871217,10.555199259989763,0.026365065314487606
10112,AMAZONAS,SIERRA,1,7.2330786305032335,mild,6.896198605347422,-0.3368800251558115,-0.04657491538044754
10508,AMAZONAS,SIERRA,1,2.640373778721642,mild,1.8561735870742178,-0.7842001916474244,-0.29700347654077264
250202,UCAYALI,SELVA,2,1255.2599580142314,mild,1263.2011523958438,7.941194381612377,0.006326334502197468
120304,JUNIN,SELVA,1,124.77248040249015,mild,132.13785276969432,7.3653723672041735,0.059030423563313075
170104,MADRE DE DIOS,SELVA,2,1831.029740597184,mild,1801.0810696121043,-29.948670985079616,-0.01635619035620468
120504,JUNIN,SIERRA,1,118.51017202031082,mild,125.6525904942481,7.142418473937283,0.06026840019026538
10507,AMAZONAS,SIERRA,1,4.8481322757034215,mild,3.9416187833618457,-0.9065134923415759,-0.1869820047783347
220912,SAN MARTIN,SELVA,1,16.5373169370806,mild,16.652972931307186,0.11565599422658579,0.006993637158108613
120301,JUNIN,SELVA,1,157.8540746801874,mild,158.01534722308625,0.16127254289884263,0.0010216558756914007
10307,AMAZONAS,SELVA,1,16.619859752602725,mild,16.144234392877955,-0.47562535972476994,-0.028617892497575705
10506,AMAZONAS,SIERRA,1,13.1566217890197,mild,11.151321799467489,-2.0052999895522117,-0.1524175446941708
220106,SAN MARTIN,SELVA,1,38.320893905145375,mild,35.37171764413598,-2.9491762610093986,-0.07696000694319426
60808,CAJAMARCA,SELVA,1,10.84902627367214,mild,10.088638020914244,-0.7603882527578953,-0.07008815663053251
10108,AMAZONAS,SIERRA,1,0.5854947314051432,mild,0.5348204309678641,-0.05067430043727905,-0.08654954130102
10105,AMAZONAS,SIERRA,1,21.94859406424601,mild,19.661275195231152,-2.2873188690148574,-0.10421254602092586
10309,AMAZONAS,SELVA,1,13.033319006090707,mild,14.224603771412186,1.1912847653214786,0.09140302364768096
220806,SAN MARTIN,SELVA,1,36.46282806487659,mild,36.392110109222806,-0.0707179556537838,-0.001939453394233675
250104,UCAYALI,SELVA,5,2020.9811873391004,mild,2008.255976489057,-12.725210850043368,-0.006296550868342252
221002,SAN MARTIN,SELVA,4,631.7776006061149,mild,672.4286361088954,40.65103550278047,0.06434390118260078
10308,AMAZONAS,SIERRA,1,5.670425296262487,mild,3.854909140591379,-1.8155161556711081,-0.32017283727690726
10707,AMAZONAS,SELVA,1,10.95588449124772,mild,11.177685003622527,0.22180051237480747,0.020244875030582542
10401,AMAZONAS,SELVA,5,1576.4719238596563,mild,1555.3069491411843,-21.164974718471967,-0.01342553229026371
10517,AMAZONAS,SIERRA,1,16.69602662387094,mild,15.675292406811648,-1.0207342170592906,-0.061136355376907967
10703,AMAZONAS,SELVA,1,52.86710808088402,mild,54.67266588494557,1.80555780406155,0.03415276283505308
220903,SAN MARTIN,SELVA,1,8.396317164570625,mild,8.268916130822802,-0.12740103374782308,-0.015173442266498537
200307,PIURA,SIERRA,1,30.015286327212024,mild,30.34544107383904,0.3301547466270165,0.010999553461787116
211005,PUNO,SIERRA,1,9.614090159554117,mild,8.584997061998571,-1.0290930975555455,-0.10704009224761346
211206,PUNO,SIERRA,1,3.503072884402151,mild,3.086560399336179,-0.4165124850659718,-0.1188991776107609
250203,UCAYALI,SELVA,5,1834.2298344954952,mild,2061.914439005542,227.68460451004694,0.12413090237007925
100104,HUANUCO,SIERRA,1,15.131719159576125,mild,13.633003836809023,-1.4987153227671026,-0.09904461660713806
100311,HUANUCO,SIERRA,1,39.26833636988461,mild,31.637905165842955,-7.630431204041653,-0.1943151126181533
120403,JUNIN,SIERRA,1,22.9940733055085,mild,15.044809149541422,-7.949264155967079,-0.34570926387638934
120206,JUNIN,SIERRA,1,18.75472524128595,mild,14.111859769901969,-4.642865471383981,-0.24755710423117003
100401,HUANUCO,SIERRA,1,23.09812776691429,mild,16.220204981798908,-6.877922785115381,-0.29776970906565436
60806,CAJAMARCA,SELVA,1,6.867916240278735,mild,6.677876048517661,-0.19004019176107345,-0.0276707206541821
160509,LORETO,SELVA,1,115.54766190586928,mild,113.2049533777966,-2.342708528072677,-0.0202748241672009
160508,LORETO,SELVA,1,179.67332374454244,mild,167.96177861670148,-11.711545127840964,-0.06518243712401241
220401,SAN MARTIN,SELVA,4,388.4557648961679,mild,387.8159733243385,-0.6397915718294485,-0.001647012683671875
190302,PASCO,SIERRA,1,48.119723016727605,mild,45.11947946412003,-3.0002435526075715,-0.06234955990009778
190301,PASCO,SELVA,1,140.35249737613077,mild,143.63614292343803,3.283645547307259,0.02339570444911582
190307,PASCO,SELVA,1,343.62925478343783,mild,414.6136360423578,70.98438125892,0.20657257864629658
190102,PASCO,SIERRA,1,55.91325263204921,mild,52.68292231059669,-3.23033032145252,-0.057773965372941126
190110,PASCO,SIERRA,1,3.724269365401221,mild,3.631776036426838,-0.092493328974383,-0.02483529516786672
250201,UCAYALI,SELVA,3,3261.232466271886,mild,3298.773900282849,37.5414340109628,0.011511425327455638
160706,LORETO,SELVA,4,630.6185044456867,mild,710.5832984136493,79.96479396796269,0.12680375441607394
160102,LORETO,SELVA,1,249.5461203658755,mild,237.01187244277165,-12.534247923103862,-0.050228181887687136
160106,LORETO,SELVA,4,821.3046906341783,mild,899.9636290922612,78.65893845808284,0.09577315137132066
160304,LORETO,SELVA,4,631.5064017848729,mild,676.7353458996399,45.228944114767046,0.07162072147951812
160303,LORETO,SELVA,4,781.7229910225459,mild,794.428663226233,12.705672203687072,0.016253420136802175
160107,LORETO,SELVA,4,890.2674053946947,mild,984.8626230542848,94.59521765959005,0.10625483656525853
10104,AMAZONAS,SIERRA,1,4.401851844338177,mild,3.219599342348899,-1.1822525019892778,-0.2685807118905954
10510,AMAZONAS,SIERRA,1,9.863835141009076,mild,9.020291226236388,-0.8435439147726882,-0.08551885779858981
10704,AMAZONAS,SELVA,1,39.804474021508,mild,49.955176295280175,10.150702273772175,0.25501410389915796
160505,LORETO,SELVA,4,518.9034056155853,mild,598.0595127315571,79.15610711597185,0.1525449751521045
60803,CAJAMARCA,SELVA,1,66.97218436007942,mild,74.55476154322552,7.5825771831461,0.11321979797430498
120209,JUNIN,SIERRA,1,1.1541715653291593,mild,1.3556484818144272,0.2014769164852679,0.1745640964805856
10512,AMAZONAS,SIERRA,1,44.34302811455477,mild,38.986595017172654,-5.356433097382116,-0.12079538374204911
120303,JUNIN,SELVA,2,648.5663639898407,mild,677.8369551873483,29.270591197507542,0.045131219906997894
160511,LORETO,SELVA,4,360.3226987832922,mild,339.65594620769247,-20.66675257559973,-0.05735623274743863
160501,LORETO,SELVA,4,606.7376602627744,mild,622.6321574453073,15.89449718253286,0.026196655034811996
211205,PUNO,SIERRA,1,73.31947083532121,mild,69.64403768096818,-3.67543315435303,-0.05012901910610097
100903,HUANUCO,SELVA,5,1346.0807899227555,mild,1331.6317202344696,-14.449069688285817,-0.010734177173061785
10509,AMAZONAS,SIERRA,1,1.7587874410161182,mild,0.8739024866360768,-0.8848849543800413,-0.503122170277046
220808,SAN MARTIN,SELVA,1,30.693569813506713,mild,30.703198047611117,0.009628234104404498,0.00031368896361372707
170102,MADRE DE DIOS,SELVA,3,2921.6180902249735,mild,2908.422582331901,-13.195507893072318,-0.004516506773154675
10305,AMAZONAS,SELVA,1,18.086026864860347,mild,17.73931140256762,-0.3467154622927282,-0.01917034984429707
160507,LORETO,SELVA,1,194.9157438653003,mild,195.48081343770275,0.5650695724024501,0.0028990453064322535
80408,CUSCO,SELVA,1,286.71341368752013,mild,266.0353071241656,-20.678106563354504,-0.07212116900080202
10511,AMAZONAS,SIERRA,1,6.4565284206987235,mild,6.550163751862643,0.09363533116391931,0.014502426855852998
170103,MADRE DE DIOS,SELVA,5,2053.795471750832,mild,2044.5854517531748,-9.210019997657128,-0.0044843900594472115
120603,JUNIN,SELVA,1,71.414518202375,mild,70.53381048110732,-0.880707721267683,-0.012332334424940413
170303,MADRE DE DIOS,SELVA,2,1259.3976779840025,mild,1246.631327049356,-12.766350934646425,-0.010136870313340842
10516,AMAZONAS,SIERRA,1,1.316984844805319,mild,0.9643944137972993,-0.3525904310080197,-0.2677255037510631
10107,AMAZONAS,SIERRA,1,4.139348973445387,mild,3.0564042419529422,-1.0829447314924452,-0.26162199380620377
80903,CUSCO,SELVA,1,53.153764340933485,mild,51.49814100552099,-1.6556233354124927,-0.03114780967897516
10117,AMAZONAS,SIERRA,1,1.9830685630153706,mild,1.7000638043625003,-0.28300475865287034,-0.14271052646941526
10311,AMAZONAS,SELVA,1,8.683333832562361,mild,9.245166858903,0.5618330263406381,0.0647024561273659
10120,AMAZONAS,SIERRA,1,6.3499991193260374,mild,4.588589707402359,-1.7614094119236787,-0.2773873474348808
10304,AMAZONAS,SIERRA,1,10.267061787122204,mild,8.128905504637151,-2.1381562824850526,-0.2082539607550531
10519,AMAZONAS,SIERRA,1,3.7951455621351675,mild,2.3481321851305137,-1.4470133770046538,-0.3812800730074124
220901,SAN MARTIN,SELVA,1,7.674794266535321,mild,8.034085880716626,0.35929161418130473,0.046814494526314115
211209,PUNO,SELVA,4,231.09469628680606,mild,336.04828279358037,104.95358650677431,0.45415835236875773
10502,AMAZONAS,SELVA,1,52.47396390856473,mild,52.28820019488812,-0.18576371367660727,-0.0035401120830188927
160604,LORETO,SELVA,5,1766.021750013706,mild,1830.1895494962823,64.16779948257636,0.03633465979797721
80906,CUSCO,SELVA,4,558.3031464488215,mild,666.7293220986915,108.42617564986995,0.1942066354802626
80905,CUSCO,SELVA,1,114.611569613645,mild,113.79471725117558,-0.8168523624694188,-0.007127137035318719
81209,CUSCO,SIERRA,1,26.175075594438113,mild,29.572653537366204,3.3975779429280912,0.12980202982298303
81203,CUSCO,SELVA,4,713.0768306043739,mild,732.7304084649884,19.65357786061452,0.027561655374438367
90707,HUANCAVELICA,SIERRA,1,10.448634926179487,mild,9.651393281582669,-0.7972416445968182,-0.07630103360193936
210309,PUNO,SELVA,1,143.4861466318892,mild,156.37318762944847,12.887040997559268,0.08981383429733263
10608,AMAZONAS,SELVA,1,13.607369827824186,mild,13.931297319811689,0.3239274919875026,0.023805297870653854
81103,CUSCO,SIERRA,1,6.814199562477616,mild,7.9563329835907455,1.1421334211131295,0.16761079722441447
10306,AMAZONAS,SIERRA,1,108.44020242627629,mild,102.05761889065182,-6.3825835356244625,-0.0588580931501276
160211,LORETO,SELVA,2,910.5221811950582,mild,924.3098641982247,13.787683003166421,0.01514261078743861
60807,CAJAMARCA,SELVA,1,46.40288582745107,mild,43.271996523247786,-3.1308893042032864,-0.0674718662077502
60804,CAJAMARCA,SELVA,1,62.438604163363074,mild,54.93538031980977,-7.503223843553307,-0.12016962813457564
60810,CAJAMARCA,SELVA,1,9.202675152429304,mild,9.081579565650383,-0.12109558677892096,-0.013158737516335605
60805,CAJAMARCA,SELVA,1,10.772321859601021,mild,10.519445077650154,-0.25287678195086727,-0.023474677534396766
170201,MADRE DE DIOS,SELVA,4,506.12081810267324,mild,532.6958803352755,26.575062232602306,0.05250734860546915
60801,CAJAMARCA,SELVA,1,79.58447945850028,mild,80.59606862166123,1.0115891631609486,0.012710884962041459
120607,JUNIN,SELVA,4,327.70816056831524,mild,314.22264829714425,-13.48551227117099,-0.041150980945315066
120708,JUNIN,SIERRA,1,2.164999871945936,mild,2.1876193077802393,0.02261943583430348,0.010447776984842396
120704,JUNIN,SIERRA,1,23.036231318151913,mild,27.371789573445575,4.3355582552936625,0.1882060565990828
120604,JUNIN,SELVA,4,671.1152704101181,mild,668.4400342577342,-2.6752361523839454,-0.003986254329675899
100902,HUANUCO,SELVA,3,3044.837261399636,mild,3123.0737549256382,78.23649352600205,0.025694802976116586
100904,HUANUCO,SELVA,3,2407.2300071670993,mild,2143.9514808507706,-263.2785263163287,-0.10936990878830177
250305,UCAYALI,SELVA,4,140.64877015744543,mild,142.1218663823976,1.4730962249521724,0.01047358056030746
250302,UCAYALI,SELVA,3,2707.8054397712926,mild,2719.1660882958486,11.360648524555927,0.0041955187613167185
250304,UCAYALI,SELVA,5,294.68277858177174,mild,292.1764624700705,-2.506316111701267,-0.008505132616719193
250301,UCAYALI,SELVA,3,3377.805485056241,mild,3307.0354221065722,-70.77006294966895,-0.020951491512096534
250303,UCAYALI,SELVA,3,2773.173697942368,mild,2765.5857638173975,-7.587934124970616,-0.00273619143676456
100901,HUANUCO,SELVA,3,2759.9926940329856,mild,2784.607921268125,24.615227235139628,0.008918584200732469
250106,UCAYALI,SELVA,5,3540.76492187836,mild,3311.1992062879053,-229.5657155904546,-0.06483506266455866
250102,UCAYALI,SELVA,5,1092.0367042564487,mild,1071.6767359546225,-20.359968301826257,-0.018644032954633197
160601,LORETO,SELVA,5,1453.5940645115102,mild,1440.1149712271722,-13.479093284337978,-0.009272941884822373
170202,MADRE DE DIOS,SELVA,1,262.5883231476676,mild,268.0367953607829,5.448472213115281,0.020749103188610982
80908,CUSCO,SELVA,1,75.62303159200006,mild,78.64305937342685,3.0200277814267906,0.03993529111237416
211210,PUNO,SELVA,2,839.2190278470716,mild,874.1038254069232,34.88479755985156,0.04156816802562836
120605,JUNIN,SIERRA,1,97.70545345539213,mild,102.15299790181771,4.4475444464255816,0.04551992022079022
120419,JUNIN,SELVA,1,97.25352391675375,mild,96.47552178245296,-0.7780021343007917,-0.007999732071063454
170203,MADRE DE DIOS,SELVA,5,2776.591346146477,mild,2755.156003472714,-21.43534267376299,-0.007720020702186609
221005,SAN MARTIN,SELVA,4,516.3265980205845,mild,520.6389337682268,4.312335747642351,0.008351953519679864
211203,PUNO,SIERRA,1,102.05044445188061,mild,121.0767941194206,19.02634966753999,0.18644063501860983
220203,SAN MARTIN,SELVA,5,1163.1092209245767,mild,1089.5310425417872,-73.57817838278947,-0.06325990462383305
220206,SAN MARTIN,SELVA,1,19.336495463617297,mild,12.751660129670936,-6.58483533394636,-0.340539232992664
220202,SAN MARTIN,SELVA,5,2398.5138901324494,mild,2487.572877372183,89.0589872397336,0.03713090326727923
220605,SAN MARTIN,SELVA,4,328.3561356948672,mild,320.44338327826574,-7.91275241660145,-0.024098079969958486
220204,SAN MARTIN,SELVA,4,247.43069132061242,mild,240.1217448850245,-7.308946435587927,-0.029539368768594833
221001,SAN MARTIN,SELVA,4,466.29543884200086,mild,511.81193117520115,45.51649233320029,0.09761299069584736
170204,MADRE DE DIOS,SELVA,2,698.7012495881743,mild,690.7262551835388,-7.974994404635481,-0.011414026251328549
130807,LA LIBERTAD,SELVA,1,85.14104603221625,mild,108.09866278223637,22.957616750020122,0.26964217401479024
210303,PUNO,SIERRA,4,696.7228763191314,mild,678.0953126971274,-18.627563622004004,-0.02673597244347079
81101,CUSCO,SIERRA,1,20.22933434281763,mild,21.49159169029647,1.2622573474788403,0.062397374332141646
81304,CUSCO,SIERRA,1,23.87264194096919,mild,27.235336602779633,3.362694661810444,0.1408597619871948
250401,UCAYALI,SELVA,1,364.13829932667954,mild,354.7127678490183,-9.425531477661252,-0.025884482613034124
